,unique_id,full_name,minutes,goals_scored,assists,bps,selected_by_percent,previous_start_value,delta_value,target_value,position_DEF,position_FWD,position_GK,position_MID,teams_arsenal,teams_astonvilla,teams_bournemouth,teams_brentford,teams_brighton&hovealbion,teams_burnley,teams_cardiffcity,teams_chelsea,teams_crystalpalace,teams_everton,teams_fulham,teams_huddersfieldtown,teams_leedsunited,teams_leicestercity,teams_liverpool,teams_manchestercity,teams_manchesterunited,teams_newcastleunited,teams_norwichcity,teams_nottinghamforest,teams_sheffieldunited,teams_southampton,teams_stokecity,teams_swanseacity,teams_tottenhamhotspur,teams_watford,teams_westbromwichalbion,teams_westhamunited,teams_wolverhamptonwanderers
833,367-2020-21,jackstephens,1537.0,0.0,0.0,288.0,0.2,50.0,-4.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
834,368-2020-21,stuartarmstrong,2764.0,4.0,7.0,455.0,0.5,55.0,0.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
835,369-2020-21,jannikvestergaard,2574.0,3.0,1.0,494.0,2.8,45.0,2.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
836,370-2020-21,jamesward-prowse,3420.0,8.0,7.0,772.0,11.7,60.0,-1.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
837,371-2020-21,angusgunn,0.0,0.0,0.0,0.0,0.1,45.0,-2.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
838,372-2020-21,sofianeboufal,0.0,0.0,0.0,0.0,0.0,55.0,-1.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
839,375-2020-21,kylewalker-peters,2646.0,0.0,3.0,498.0,4.2,45.0,2.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
840,376-2020-21,janbednarek,3100.0,1.0,1.0,584.0,4.6,45.0,2.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
841,377-2020-21,cheadams,2662.0,9.0,7.0,443.0,4.1,60.0,-3.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
842,378-2020-21,yanvalery,101.0,0.0,0.0,12.0,0.0,50.0,-3.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
843,381-2020-21,michaelobafemi,57.0,0.0,0.0,12.0,0.7,50.0,-4.0,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
844,382-2020-21,moussadjenepo,1229.0,1.0,2.0,140.0,0.1,55.0,-1.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
845,523-2020-21,fraserforster,720.0,0.0,0.0,147.0,7.0,40.0,0.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
846,383-2020-21,hugolloris,3420.0,0.0,0.0,702.0,6.6,55.0,1.0,55.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
847,384-2020-21,dannyrose,0.0,0.0,0.0,0.0,0.1,50.0,-3.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
848,385-2020-21,moussasissoko,1576.0,0.0,0.0,214.0,0.4,50.0,-3.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
849,386-2020-21,tobyalderweireld,2240.0,1.0,0.0,469.0,1.8,55.0,-1.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
850,387-2020-21,eriklamela,700.0,1.0,1.0,96.0,0.1,60.0,-3.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
851,388-2020-21,harrykane,3083.0,23.0,14.0,880.0,44.5,105.0,14.0,110.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
852,389-2020-21,sergeaurier,1605.0,2.0,3.0,370.0,1.5,55.0,-3.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
853,390-2020-21,heung-minson,3119.0,17.0,11.0,777.0,44.2,90.0,6.0,95.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
854,391-2020-21,ericdier,2520.0,0.0,0.0,463.0,2.4,50.0,-4.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
855,393-2020-21,paulogazzaniga,0.0,0.0,0.0,0.0,0.2,45.0,-2.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
856,394-2020-21,bamidelealli,613.0,0.0,2.0,101.0,0.6,80.0,-6.0,85.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
857,395-2020-21,bendavies,1340.0,0.0,2.0,253.0,0.6,50.0,-5.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
858,397-2020-21,harrywinks,856.0,0.0,0.0,124.0,0.1,55.0,-4.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
859,399-2020-21,ryansessegnon,0.0,0.0,0.0,0.0,0.1,50.0,-3.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
860,404-2020-21,oliverskipp,0.0,0.0,0.0,0.0,0.0,45.0,-1.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
861,405-2020-21,tanguyndombele,2086.0,3.0,3.0,407.0,0.6,60.0,-1.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
862,406-2020-21,juanfoyth,0.0,0.0,0.0,0.0,0.1,45.0,-2.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
863,457-2020-21,mattdoherty,1238.0,0.0,2.0,222.0,3.8,60.0,-4.0,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
864,482-2020-21,joehart,0.0,0.0,0.0,0.0,0.6,45.0,-3.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
865,15-2020-21,ainsleymaitland-niles,1714.0,0.0,2.0,273.0,0.8,50.0,-4.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
866,56-2020-21,davidbutton,90.0,0.0,0.0,18.0,3.6,40.0,-1.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
867,358-2020-21,callumrobinson,1552.0,5.0,3.0,276.0,0.8,55.0,-3.0,55.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
868,415-2020-21,charlieaustin,135.0,0.0,0.0,10.0,0.1,55.0,-4.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
869,428-2020-21,robertsnodgrass,528.0,0.0,0.0,76.0,0.1,60.0,-4.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
870,446-2020-21,gradydiangana,1230.0,1.0,0.0,113.0,0.2,55.0,-5.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
871,427-2020-21,marknoble,701.0,0.0,0.0,132.0,0.3,50.0,-5.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
872,431-2020-21,lukaszfabianski,3150.0,0.0,0.0,634.0,3.2,50.0,0.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
873,432-2020-21,angeloogbonna,2492.0,3.0,0.0,461.0,0.8,50.0,-3.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
874,434-2020-21,jackwilshere,0.0,0.0,0.0,0.0,0.0,50.0,-1.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
875,435-2020-21,aaroncresswell,3170.0,0.0,11.0,730.0,18.2,50.0,7.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
876,436-2020-21,andriyyarmolenko,362.0,0.0,1.0,47.0,0.1,60.0,-5.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
877,437-2020-21,michailantonio,1972.0,10.0,5.0,345.0,10.9,65.0,2.0,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
878,438-2020-21,ryanfredericks,564.0,1.0,1.0,127.0,0.2,45.0,-3.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
879,439-2020-21,manuellanzini,556.0,1.0,1.0,117.0,0.1,65.0,-1.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
880,442-2020-21,arthurmasuaku,1006.0,0.0,2.0,209.0,0.4,45.0,-2.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
881,447-2020-21,albianajeti,0.0,0.0,0.0,0.0,0.0,55.0,0.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
882,448-2020-21,declanrice,2880.0,2.0,1.0,520.0,1.8,50.0,-3.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
883,450-2020-21,pablofornals,2571.0,5.0,7.0,430.0,0.5,65.0,-7.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
884,451-2020-21,issadiop,1379.0,2.0,0.0,234.0,0.6,45.0,-2.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
885,452-2020-21,benjohnson,516.0,1.0,0.0,104.0,2.2,40.0,-1.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
886,453-2020-21,johnruddy,91.0,0.0,0.0,19.0,0.2,45.0,-2.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
887,456-2020-21,ryanbennett,0.0,0.0,0.0,0.0,0.1,45.0,-1.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
888,458-2020-21,willyboly,1879.0,1.0,1.0,364.0,1.1,55.0,-1.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
889,459-2020-21,conorcoady,3303.0,1.0,0.0,606.0,6.3,50.0,-1.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
890,464-2020-21,leanderdendoncker,2498.0,1.0,2.0,330.0,0.6,50.0,-4.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
891,470-2020-21,maxkilman,1307.0,0.0,1.0,258.0,5.9,40.0,-2.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
892,473-2020-21,morgangibbs-white,407.0,1.0,0.0,87.0,0.0,50.0,-1.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
893,1-2021-22,berndleno,360.0,0.0,0.0,69.0,0.8,50.0,-5.0,50.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,1-2021-22,berndleno,360.0,0.0,0.0,69.0,0.8,50.0,-5.0,50.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,4-2021-22,pierre-emerickaubameyang,1036.0,4.0,1.0,131.0,1.2,100.0,-4.0,120.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,6-2021-22,alexandrelacazette,1773.0,4.0,8.0,295.0,3.1,85.0,-4.0,85.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,7-2021-22,granitxhaka,2327.0,1.0,2.0,334.0,0.4,50.0,-2.0,55.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,11-2021-22,seadkolasinac,91.0,0.0,0.0,6.0,0.1,45.0,-3.0,50.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,13-2021-22,ainsleymaitland-niles,263.0,0.0,0.0,44.0,0.0,55.0,-3.0,50.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,14-2021-22,robholding,840.0,1.0,0.0,152.0,0.8,45.0,-4.0,45.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,16-2021-22,kierantierney,1916.0,1.0,3.0,454.0,4.7,50.0,-1.0,55.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,18-2021-22,lucastorreira,0.0,0.0,0.0,0.0,0.1,45.0,0.0,50.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,20-2021-22,edwardnketiah,823.0,5.0,1.0,194.0,11.5,55.0,2.0,60.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,22-2021-22,bukayosaka,2978.0,11.0,9.0,566.0,28.8,65.0,2.0,55.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,27-2021-22,williamsaliba,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,67-2021-22,benwhite,2880.0,0.0,0.0,557.0,12.4,45.0,1.0,45.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,531-2021-22,reissnelson,19.0,0.0,0.0,4.0,0.0,50.0,0.0,55.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,10-2021-22,calumchambers,999.0,1.0,0.0,198.0,0.4,45.0,-3.0,45.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,168-2021-22,lucasdigne,2440.0,0.0,4.0,459.0,5.9,55.0,-5.0,60.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,337-2021-22,dannyings,1891.0,7.0,6.0,344.0,9.3,80.0,-3.0,85.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,53-2021-22,adamlallana,1559.0,0.0,1.0,240.0,0.1,55.0,-2.0,65.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,54-2021-22,jasonsteele,90.0,0.0,0.0,17.0,2.8,40.0,-1.0,40.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,54-2021-22,jasonsteele,90.0,0.0,0.0,17.0,2.8,40.0,-1.0,40.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,56-2021-22,shaneduffy,1434.0,1.0,1.0,288.0,7.6,40.0,0.0,45.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,59-2021-22,lewisdunk,2573.0,1.0,0.0,537.0,2.3,50.0,-2.0,50.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,60-2021-22,solomonmarch,1733.0,0.0,2.0,216.0,0.1,55.0,-2.0,50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,61-2021-22,adamwebster,1429.0,2.0,0.0,266.0,0.3,45.0,-2.0,45.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,63-2021-22,nealmaupay,2269.0,8.0,3.0,295.0,4.3,65.0,-3.0,65.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,64-2021-22,leandrotrossard,2803.0,8.0,4.0,465.0,2.8,65.0,-6.0,60.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,65-2021-22,mathewryan,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,65-2021-22,mathewryan,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,66-2021-22,alirezajahanbakhsh,0.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,70-2021-22,yvesbissouma,2110.0,1.0,2.0,351.0,4.8,45.0,-1.0,45.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,71-2021-22,tariqlamptey,1547.0,0.0,2.0,308.0,1.8,45.0,0.0,45.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,72-2021-22,aaronconnolly,154.0,0.0,0.0,12.0,0.1,55.0,-2.0,55.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,73-2021-22,stevenalzate,401.0,0.0,0.0,77.0,0.0,50.0,-2.0,45.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,500-2021-22,florinandone,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,102-2021-22,dalestephens,123.0,0.0,0.0,11.0,0.0,45.0,-1.0,45.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,480-2021-22,waynehennessey,180.0,0.0,0.0,37.0,0.3,45.0,0.0,45.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,480-2021-22,waynehennessey,180.0,0.0,0.0,37.0,0.3,45.0,0.0,45.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,120-2021-22,oliviergiroud,0.0,0.0,0.0,0.0,0.0,65.0,0.0,70.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,122-2021-22,marcosalonso,2164.0,4.0,5.0,528.0,15.3,55.0,2.0,60.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,124-2021-22,rossbarkley,174.0,1.0,0.0,43.0,0.1,55.0,-3.0,60.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,125-2021-22,mateokovacic,1552.0,2.0,5.0,348.0,1.7,50.0,-1.0,55.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,126-2021-22,michybatshuayi,0.0,0.0,0.0,0.0,0.0,55.0,0.0,60.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,129-2021-22,kepaarrizabalaga,360.0,0.0,0.0,89.0,0.3,50.0,-5.0,50.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,129-2021-22,kepaarrizabalaga,360.0,0.0,0.0,89.0,0.3,50.0,-5.0,50.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,131-2021-22,hakimziyech,1311.0,4.0,3.0,281.0,0.8,75.0,-2.0,80.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,132-2021-22,rubenloftus-cheek,1384.0,0.0,3.0,251.0,0.2,55.0,-1.0,60.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,133-2021-22,andreaschristensen,1494.0,0.0,0.0,343.0,1.4,50.0,-4.0,50.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,134-2021-22,timowerner,1278.0,4.0,2.0,175.0,2.3,90.0,-5.0,95.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,135-2021-22,benjaminchilwell,541.0,3.0,1.0,161.0,3.0,60.0,-4.0,55.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,136-2021-22,tammyabraham,0.0,0.0,0.0,0.0,0.1,65.0,0.0,75.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,137-2021-22,christianpulisic,1282.0,6.0,2.0,206.0,0.7,80.0,-1.0,85.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,138-2021-22,masonmount,2358.0,11.0,11.0,597.0,21.9,75.0,2.0,70.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,139-2021-22,ethanampadu,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,140-2021-22,callumhudson-odoi,958.0,1.0,4.0,163.0,0.2,55.0,-2.0,60.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,141-2021-22,kaihavertz,1802.0,8.0,4.0,271.0,5.8,85.0,-6.0,85.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,142-2021-22,reecejames,1863.0,5.0,9.0,573.0,19.1,55.0,10.0,50.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,146-2021-22,vicenteguaita,2655.0,0.0,0.0,567.0,5.6,45.0,1.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
